EventID,Date,Promotion,Event,EventName,EventType,Location,CityTown,StateProvince,Country,MultiShowDay
4500,2016-11-22,WWE,WWE Main Event,WWE Main Event #217,Televised,"Ottawa, Ontario, Canada",Ottawa,Ontario,Canada,True
4501,2016-11-26,WWE,WWE Live Holiday Tour,WWE Live Holiday Tour 2016,Non-Televised,"Providence, Rhode Island, USA",Providence,Rhode Island,USA,True
4502,2016-11-26,WWE,WWE Live Holiday Tour,WWE Live Holiday Tour 2016,Non-Televised,"Kansas City, Missouri, USA",Kansas City,Missouri,USA,True
4503,2016-11-27,WWE,WWE Live Holiday Tour,WWE Live Holiday Tour 2016,Non-Televised,"Fayetteville, North Carolina, USA",Fayetteville,North Carolina,USA,True
4504,2016-11-27,WWE,WWE Live Holiday Tour,WWE Live Holiday Tour 2016,Non-Televised,"North Charleston, South Carolina, USA",North Charleston,South Carolina,USA,True
4505,2016-11-28,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1227,Televised,"Charlotte, North Carolina, USA",Charlotte,North Carolina,USA,True
4506,2016-11-28,WWE,WWE Main Event,WWE Main Event #218,Televised,"Charlotte, North Carolina, USA",Charlotte,North Carolina,USA,True
4507,2016-11-28,WWE,WWE Live Holiday Tour,WWE Live Holiday Tour 2016,Non-Televised,"Florence, South Carolina, USA",Florence,South Carolina,USA,True
4508,2016-11-29,WWE,WWE SmackDown Live,WWE SmackDown Live #902,Televised,"Columbia, South Carolina, USA",Columbia,South Carolina,USA,True
4509,2016-11-29,WWE,WWE 205 Live,WWE 205 Live #1,Televised,"Columbia, South Carolina, USA",Columbia,South Carolina,USA,True
4510,2016-11-30,WWE,WWE NXT,WWE NXT #348,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA,True
4511,2016-11-30,WWE,WWE NXT,WWE NXT #347,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA,True
4512,2016-11-30,WWE,WWE NXT,WWE NXT #346,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA,True
4513,2016-12-02,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Crystal River, Florida, USA",Crystal River,Florida,USA,True
4514,2016-12-02,WWE,WWE Live,WWE Live,Non-Televised,"Albuquerque, New Mexico, USA",Albuquerque,New Mexico,USA,True
4515,2016-12-03,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Osaka, Japan",Osaka,Japan,Japan,True
4516,2016-12-03,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Largo, Florida, USA",Largo,Florida,USA,True
4517,2016-12-03,WWE,WWE NXT,WWE NXT #349 - NXT In Japan,Televised,"Osaka, Japan",Osaka,Japan,Japan,True
4518,2016-12-03,WWE,WWE Live Holiday Tour,WWE Live Holiday Tour 2016,Non-Televised,"Oklahoma City, Oklahoma, USA",Oklahoma City,Oklahoma,USA,True
4519,2016-12-03,WWE,WWE Live,WWE Live,Non-Televised,"Mexico City, Distrito Federal, Mexiko",Mexico City,Distrito Federal,Mexiko,True
4520,2016-12-04,WWE,"WWE TLC: Tables, Ladders & Chairs","WWE TLC: Tables, Ladders & Chairs 2016 Kickoff",Televised,"Dallas, Texas, USA",Dallas,Texas,USA,True
4521,2016-12-04,WWE,"WWE TLC: Tables, Ladders & Chairs","WWE TLC: Tables, Ladders & Chairs 2016",PLE/PPV,"Dallas, Texas, USA",Dallas,Texas,USA,True
4522,2016-12-04,WWE,WWE Live Holiday Tour,WWE Live Holiday Tour 2016,Non-Televised,"Monterrey, Nuevo Leon, Mexiko",Monterrey,Nuevo Leon,Mexiko,True
4523,2016-12-05,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Perth, Western Australia, Australia",Perth,Western Australia,Australia,True
4524,2016-12-05,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1228,Televised,"Austin, Texas, USA",Austin,Texas,USA,True
4525,2016-12-05,WWE,WWE Main Event,WWE Main Event #219,Televised,"Austin, Texas, USA",Austin,Texas,USA,True
4526,2016-12-05,WWE,WWE Live Holiday Tour,WWE Live Holiday Tour 2016,Non-Televised,"Tyler, Texas, USA",Tyler,Texas,USA,True
4527,2016-12-06,WWE,WWE SmackDown Live,WWE SmackDown Live #903,Televised,"Houston, Texas, USA",Houston,Texas,USA,True
4528,2016-12-06,WWE,WWE 205 Live,WWE 205 Live #2,Televised,"Houston, Texas, USA",Houston,Texas,USA,True
4529,2016-12-07,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Canberra, Australian Capital Territory, Australia",Canberra,Australian Capital Territory,Australia,False
4530,2016-12-08,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Melbourne, Victoria, Australia",Melbourne,Victoria,Australia,True
4531,2016-12-08,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"St. Petersburg, Florida, USA",St. Petersburg,Florida,USA,True
4532,2016-12-08,WWE,WWE NXT,WWE NXT #350 - NXT In Australia,Televised,"Melbourne, Victoria, Australia",Melbourne,Victoria,Australia,True
4533,2016-12-09,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Winter Haven, Florida, USA",Winter Haven,Florida,USA,False
4534,2016-12-10,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Newcastle, New South Wales, Australia",Newcastle,New South Wales,Australia,True
4535,2016-12-10,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Venice, Florida, USA",Venice,Florida,USA,True
4536,2016-12-10,WWE,WWE Live,WWE Live,Non-Televised,"Norfolk, Virginia, USA",Norfolk,Virginia,USA,True
4537,2016-12-10,WWE,WWE Live,WWE Live,Non-Televised,"Lowell, Massachusetts, USA",Lowell,Massachusetts,USA,True
4538,2016-12-11,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Broadbeach, Queensland, Australia",Broadbeach,Queensland,Australia,True
4539,2016-12-11,WWE,WWE Live Holiday Tour,WWE Live Holiday Tour 2016,Non-Televised,"Greenville, North Carolina, USA",Greenville,North Carolina,USA,True
4540,2016-12-11,WWE,WWE Live,WWE Live,Non-Televised,"White Plains, New York, USA",White Plains,New York,USA,True
4541,2016-12-12,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1229,Televised,"Philadelphia, Pennsylvania, USA",Philadelphia,Pennsylvania,USA,True
4542,2016-12-12,WWE,WWE Live,WWE Live,Non-Televised,"Roanoke, Virginia, USA",Roanoke,Virginia,USA,True
4543,2016-12-12,WWE,WWE 205 Live,WWE 205 Live #3,Televised,"Philadelphia, Pennsylvania, USA",Philadelphia,Pennsylvania,USA,True
4544,2016-12-13,WWE,WWE Tribute To The Troops,WWE Tribute To The Troops 2016,Televised,"Washington, District Of Columbia, USA",Washington,District Of Columbia,USA,True
4545,2016-12-13,WWE,WWE SmackDown Live,WWE SmackDown Live #904,Televised,"Washington, District Of Columbia, USA",Washington,District Of Columbia,USA,True
4546,2016-12-13,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Sydney, New South Wales, Australia",Sydney,New South Wales,Australia,True
4547,2016-12-15,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA,True
4548,2016-12-15,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Riverside, California, USA",Riverside,California,USA,True
4549,2016-12-16,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Citrus Springs, Florida, USA",Citrus Springs,Florida,USA,True
4550,2016-12-16,WWE,WWE Main Event,WWE Main Event #220,Televised,"Los Angeles, California, USA",Los Angeles,California,USA,True
4551,2016-12-16,WWE,WWE Live Holiday Tour,WWE Live Holiday Tour 2016,Non-Televised,"Rochester, New York, USA",Rochester,New York,USA,True
4552,2016-12-17,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
4553,2016-12-17,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Las Vegas, Nevada, USA",Las Vegas,Nevada,USA,True
4554,2016-12-17,WWE,WWE Live Holiday Tour,WWE Live Holiday Tour 2016,Non-Televised,"Youngstown, Ohio, USA",Youngstown,Ohio,USA,True
4555,2016-12-17,WWE,WWE Live,WWE Live,Non-Televised,"Peterborough, Ontario, Canada",Peterborough,Ontario,Canada,True
4556,2016-12-18,WWE,WWE Roadblock: End Of The Line Kickoff,WWE Roadblock: End Of The Line Kickoff,Televised,"Pittsburgh, Pennsylvania, USA",Pittsburgh,Pennsylvania,USA,True
4557,2016-12-18,WWE,WWE Roadblock: End Of The Line,WWE Roadblock: End Of The Line,PLE/PPV,"Pittsburgh, Pennsylvania, USA",Pittsburgh,Pennsylvania,USA,True
4558,2016-12-18,WWE,WWE Live,WWE Live,Non-Televised,"Barrie, Ontario, Canada",Barrie,Ontario,Canada,True
4559,2016-12-19,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1230,Televised,"Columbus, Ohio, USA",Columbus,Ohio,USA,True
4560,2016-12-19,WWE,WWE Main Event,WWE Main Event #221,Televised,"Columbus, Ohio, USA",Columbus,Ohio,USA,True
4561,2016-12-19,WWE,WWE Live,WWE Live,Non-Televised,"Hamilton, Ontario, Canada",Hamilton,Ontario,Canada,True
4562,2016-12-20,WWE,WWE SmackDown Live,WWE SmackDown Live #905,Televised,"Detroit, Michigan, USA",Detroit,Michigan,USA,True
4563,2016-12-20,WWE,WWE 205 Live,WWE 205 Live #4,Televised,"Detroit, Michigan, USA",Detroit,Michigan,USA,True
4564,2016-12-26,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1231,Televised,"Rosemont, Illinois, USA",Rosemont,Illinois,USA,True
4565,2016-12-26,WWE,WWE Main Event,WWE Main Event #222,Televised,"Rosemont, Illinois, USA",Rosemont,Illinois,USA,True
4566,2016-12-26,WWE,WWE Live Holiday Tour,WWE Live Holiday Tour 2016,Non-Televised,"New York City, New York, USA",New York City,New York,USA,True
4567,2016-12-27,WWE,WWE SmackDown Live,WWE SmackDown Live #906,Televised,"Rosemont, Illinois, USA",Rosemont,Illinois,USA,True
4568,2016-12-27,WWE,WWE Live Holiday Tour,WWE Live Holiday Tour 2016,Non-Televised,"St. Louis, Missouri, USA",St. Louis,Missouri,USA,True
4569,2016-12-27,WWE,WWE 205 Live,WWE 205 Live #5,Televised,"Rosemont, Illinois, USA",Rosemont,Illinois,USA,True
4570,2016-12-28,WWE,WWE Live Holiday Tour,WWE Live Holiday Tour 2016,Non-Televised,"New York City, New York, USA",New York City,New York,USA,True
4571,2016-12-28,WWE,WWE Live Holiday Tour,WWE Live Holiday Tour 2016,Non-Televised,"Nashville, Tennessee, USA",Nashville,Tennessee,USA,True
4572,2016-12-29,WWE,WWE Live Holiday Tour,WWE Live Holiday Tour 2016,Non-Televised,"Atlanta, Georgia, USA",Atlanta,Georgia,USA,True
4573,2016-12-29,WWE,WWE Live Holiday Tour,WWE Live Holiday Tour 2016,Non-Televised,"Boston, Massachusetts, USA",Boston,Massachusetts,USA,True
4574,2016-12-30,WWE,WWE Live Holiday Tour,WWE Live Holiday Tour 2016,Non-Televised,"Los Angeles, California, USA",Los Angeles,California,USA,True
4575,2016-12-30,WWE,WWE Live Holiday Tour,WWE Live Holiday Tour 2016,Non-Televised,"Miami, Florida, USA",Miami,Florida,USA,True
4576,2017-01-02,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1232,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
4577,2017-01-02,WWE,WWE Main Event,WWE Main Event #223,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
4578,2017-01-03,WWE,WWE SmackDown Live,WWE SmackDown Live #907,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA,True
4579,2017-01-03,WWE,WWE 205 Live,WWE 205 Live #6,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA,True
4580,2017-01-05,WWE,WWE NXT,WWE NXT #353,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA,True
4581,2017-01-05,WWE,WWE NXT,WWE NXT #352,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA,True
4582,2017-01-05,WWE,WWE NXT,WWE NXT #351,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA,True
4583,2017-01-06,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Largo, Florida, USA",Largo,Florida,USA,True
4584,2017-01-06,WWE,WWE Live,WWE Live,Non-Televised,"Columbus, Georgia, USA",Columbus,Georgia,USA,True
4585,2017-01-07,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Ocala, Florida, USA",Ocala,Florida,USA,True
4586,2017-01-07,WWE,WWE Live,WWE Live,Non-Televised,"Montgomery, Alabama, USA",Montgomery,Alabama,USA,True
4587,2017-01-07,WWE,WWE Live,WWE Live,Non-Televised,"Bossier City, Louisiana, USA",Bossier City,Louisiana,USA,True
4588,2017-01-08,WWE,WWE Live,WWE Live,Non-Televised,"Mobile, Alabama, USA",Mobile,Alabama,USA,True
4589,2017-01-08,WWE,WWE Live,WWE Live,Non-Televised,"Lafayette, Louisiana, USA",Lafayette,Louisiana,USA,True
4590,2017-01-09,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1233,Televised,"New Orleans, Louisiana, USA",New Orleans,Louisiana,USA,True
4591,2017-01-09,WWE,WWE Main Event,WWE Main Event #224,Televised,"New Orleans, Louisiana, USA",New Orleans,Louisiana,USA,True
4592,2017-01-09,WWE,WWE Live,WWE Live,Non-Televised,"Lake Charles, Louisiana, USA",Lake Charles,Louisiana,USA,True
4593,2017-01-10,WWE,WWE SmackDown Live,WWE SmackDown Live #908,Televised,"Baton Rouge, Louisiana, USA",Baton Rouge,Louisiana,USA,True
4594,2017-01-10,WWE,WWE 205 Live,WWE 205 Live #7,Televised,"Baton Rouge, Louisiana, USA",Baton Rouge,Louisiana,USA,True
4595,2017-01-12,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
4596,2017-01-12,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Indianapolis, Indiana, USA",Indianapolis,Indiana,USA,True
4597,2017-01-13,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Louisville, Kentucky, USA",Louisville,Kentucky,USA,True
4598,2017-01-13,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Lakeland, Florida, USA",Lakeland,Florida,USA,True
4599,2017-01-13,WWE,WWE Live,WWE Live,Non-Televised,"Topeka, Kansas, USA",Topeka,Kansas,USA,True
4600,2017-01-14,WWE,WWE United Kingdom Championship Tournament,WWE United Kingdom Championship Tournament,Televised,"Blackpool, Lancashire, England, UK",Blackpool,Lancashire,England,True
4601,2017-01-14,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Nashville, Tennessee, USA",Nashville,Tennessee,USA,True
4602,2017-01-14,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Cocoa, Florida, USA",Cocoa,Florida,USA,True
4603,2017-01-14,WWE,WWE Live,WWE Live,Non-Televised,"Wichita, Kansas, USA",Wichita,Kansas,USA,True
4604,2017-01-14,WWE,WWE Live,WWE Live,Non-Televised,"Birmingham, Alabama, USA",Birmingham,Alabama,USA,True
4605,2017-01-15,WWE,WWE United Kingdom Championship Tournament,WWE United Kingdom Championship Tournament,Televised,"Blackpool, Lancashire, England, UK",Blackpool,Lancashire,England,True
4606,2017-01-15,WWE,WWE Live,WWE Live,Non-Televised,"Tulsa, Oklahoma, USA",Tulsa,Oklahoma,USA,True
4607,2017-01-15,WWE,WWE Live,WWE Live,Non-Televised,"Jackson, Mississippi, USA",Jackson,Mississippi,USA,True
4608,2017-01-16,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1234,Televised,"North Little Rock, Arkansas, USA",North Little Rock,Arkansas,USA,True
4609,2017-01-16,WWE,WWE Main Event,WWE Main Event #225,Televised,"North Little Rock, Arkansas, USA",North Little Rock,Arkansas,USA,True
4610,2017-01-16,WWE,WWE Live,WWE Live,Non-Televised,"Jonesboro, Arkansas, USA",Jonesboro,Arkansas,USA,True
4611,2017-01-17,WWE,WWE SmackDown Live,WWE SmackDown Live #909,Televised,"Memphis, Tennessee, USA",Memphis,Tennessee,USA,True
4612,2017-01-17,WWE,WWE 205 Live,WWE 205 Live #8,Televised,"Memphis, Tennessee, USA",Memphis,Tennessee,USA,True
4613,2017-01-19,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Orlando, Florida, USA",Orlando,Florida,USA,False
4614,2017-01-20,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA,True
4615,2017-01-20,WWE,WWE Live,WWE Live,Non-Televised,"Binghamton, New York, USA",Binghamton,New York,USA,True
4616,2017-01-21,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Fort Pierce, Florida, USA",Fort Pierce,Florida,USA,True
4617,2017-01-21,WWE,WWE Live,WWE Live,Non-Televised,"Dayton, Ohio, USA",Dayton,Ohio,USA,True
4618,2017-01-21,WWE,WWE Live,WWE Live,Non-Televised,"Indiana, Pennsylvania, USA",Indiana,Pennsylvania,USA,True
4619,2017-01-22,WWE,WWE Live,WWE Live,Non-Televised,"Canton, Ohio, USA",Canton,Ohio,USA,True
4620,2017-01-22,WWE,WWE Live,WWE Live,Non-Televised,"Fort Wayne, Indiana, USA",Fort Wayne,Indiana,USA,True
4621,2017-01-23,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1235,Televised,"Cleveland, Ohio, USA",Cleveland,Ohio,USA,True
4622,2017-01-23,WWE,WWE Main Event,WWE Main Event #226,Televised,"Cleveland, Ohio, USA",Cleveland,Ohio,USA,True
4623,2017-01-23,WWE,WWE Live,WWE Live,Non-Televised,"Saginaw, Michigan, USA",Saginaw,Michigan,USA,True
4624,2017-01-24,WWE,WWE SmackDown Live,WWE SmackDown Live #910,Televised,"Toledo, Ohio, USA",Toledo,Ohio,USA,True
4625,2017-01-24,WWE,WWE 205 Live,WWE 205 Live #9,Televised,"Toledo, Ohio, USA",Toledo,Ohio,USA,True
4626,2017-01-26,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Houston, Texas, USA",Houston,Texas,USA,False
4627,2017-01-27,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Dallas, Texas, USA",Dallas,Texas,USA,True
4628,2017-01-27,WWE,WWE Live,WWE Live,Non-Televised,"Hobbs, New Mexico, USA",Hobbs,New Mexico,USA,True
4629,2017-01-28,WWE,WWE NXT TakeOver: San Antonio,WWE NXT TakeOver: San Antonio,PLE/PPV,"San Antonio, Texas, USA",San Antonio,Texas,USA,True
4630,2017-01-28,WWE,WWE NXT,WWE NXT #354,Televised,"San Antonio, Texas, USA",San Antonio,Texas,USA,True
4631,2017-01-28,WWE,WWE Live,WWE Live,Non-Televised,"Abilene, Texas, USA",Abilene,Texas,USA,True
4632,2017-01-28,WWE,WWE Live,WWE Live,Non-Televised,"San Angelo, Texas, USA",San Angelo,Texas,USA,True
4633,2017-01-29,WWE,WWE Royal Rumble,WWE Royal Rumble 2017 Kickoff,PLE/PPV,"San Antonio, Texas, USA",San Antonio,Texas,USA,True
4634,2017-01-29,WWE,WWE Royal Rumble,WWE Royal Rumble 2017,PLE/PPV,"San Antonio, Texas, USA",San Antonio,Texas,USA,True
4635,2017-01-30,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1236,Televised,"Laredo, Texas, USA",Laredo,Texas,USA,True
4636,2017-01-30,WWE,WWE Main Event,WWE Main Event #227,Televised,"Laredo, Texas, USA",Laredo,Texas,USA,True
4637,2017-01-30,WWE,WWE Live,WWE Live,Non-Televised,"Hidalgo, Texas, USA",Hidalgo,Texas,USA,True
4638,2017-01-31,WWE,WWE SmackDown Live,WWE SmackDown Live #911,Televised,"Corpus Christi, Texas, USA",Corpus Christi,Texas,USA,True
4639,2017-01-31,WWE,WWE 205 Live,WWE 205 Live #10,Televised,"Corpus Christi, Texas, USA",Corpus Christi,Texas,USA,True
4640,2017-02-01,WWE,WWE NXT,WWE NXT #358,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA,True
4641,2017-02-01,WWE,WWE NXT,WWE NXT #357,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA,True
4642,2017-02-01,WWE,WWE NXT,WWE NXT #356,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA,True
4643,2017-02-01,WWE,WWE NXT,WWE NXT #355,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA,True
4644,2017-02-03,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"St. Augustine, Florida, USA",St. Augustine,Florida,USA,True
4645,2017-02-03,WWE,WWE Live,WWE Live,Non-Televised,"Broomfield, Colorado, USA",Broomfield,Colorado,USA,True
4646,2017-02-04,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Largo, Florida, USA",Largo,Florida,USA,True
4647,2017-02-04,WWE,WWE Live,WWE Live,Non-Televised,"Grand Forks, North Dakota, USA",Grand Forks,North Dakota,USA,True
4648,2017-02-04,WWE,WWE Live,WWE Live,Non-Televised,"West Valley City, Utah, USA",West Valley City,Utah,USA,True
4649,2017-02-05,WWE,WWE Live,WWE Live,Non-Televised,"Eugene, Oregon, USA",Eugene,Oregon,USA,True
4650,2017-02-05,WWE,WWE Live,WWE Live,Non-Televised,"Winnipeg, Manitoba, Canada",Winnipeg,Manitoba,Canada,True
4651,2017-02-06,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1237,Televised,"Portland, Oregon, USA",Portland,Oregon,USA,True
4652,2017-02-06,WWE,WWE Main Event,WWE Main Event #228,Televised,"Portland, Oregon, USA",Portland,Oregon,USA,True
4653,2017-02-06,WWE,WWE Live,WWE Live,Non-Televised,"Abbotsford, British Columbia, Canada",Abbotsford,British Columbia,Canada,True
4654,2017-02-07,WWE,WWE SmackDown Live,WWE SmackDown Live #912,Televised,"Seattle, Washington, USA",Seattle,Washington,USA,True
4655,2017-02-07,WWE,WWE 205 Live,WWE 205 Live #11,Televised,"Seattle, Washington, USA",Seattle,Washington,USA,True
4656,2017-02-09,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Upper Darby, Pennsylvania, USA",Upper Darby,Pennsylvania,USA,False
4657,2017-02-10,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Asbury Park, New Jersey, USA",Asbury Park,New Jersey,USA,True
4658,2017-02-10,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Venice, Florida, USA",Venice,Florida,USA,True
4659,2017-02-11,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Albany, New York, USA",Albany,New York,USA,True
4660,2017-02-11,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Gainesville, Florida, USA",Gainesville,Florida,USA,True
4661,2017-02-11,WWE,WWE Live,WWE Live,Non-Televised,"Las Cruces, New Mexico, USA",Las Cruces,New Mexico,USA,True
4662,2017-02-11,WWE,WWE Live,WWE Live,Non-Televised,"Anchorage, Alaska, USA",Anchorage,Alaska,USA,True
4663,2017-02-12,WWE,WWE Live,WWE Live,Non-Televised,"Fairbanks, Alaska, USA",Fairbanks,Alaska,USA,True
4664,2017-02-12,WWE,WWE Elimination Chamber,WWE Elimination Chamber 2017 Kickoff,PLE/PPV,"Phoenix, Arizona, USA",Phoenix,Arizona,USA,True
4665,2017-02-12,WWE,WWE Elimination Chamber,WWE Elimination Chamber 2017,PLE/PPV,"Phoenix, Arizona, USA",Phoenix,Arizona,USA,True
4666,2017-02-13,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1238,Televised,"Paradise, Nevada, USA",Paradise,Nevada,USA,True
4667,2017-02-13,WWE,WWE Main Event,WWE Main Event #229,Televised,"Paradise, Nevada, USA",Paradise,Nevada,USA,True
4668,2017-02-13,WWE,WWE Live,WWE Live,Non-Televised,"Oakland, California, USA",Oakland,California,USA,True
4669,2017-02-14,WWE,WWE SmackDown Live,WWE SmackDown Live #913,Televised,"Anaheim, California, USA",Anaheim,California,USA,True
4670,2017-02-14,WWE,WWE 205 Live,WWE 205 Live #12,Televised,"Anaheim, California, USA",Anaheim,California,USA,True
4671,2017-02-16,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA,False
4672,2017-02-17,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
4673,2017-02-17,WWE,WWE Live Road To WrestleMania Tour,WWE Live Road To WrestleMania Tour 2017,Non-Televised,"Dallas, Texas, USA",Dallas,Texas,USA,True
